REGION,SUBREGION,COUNTRY,ORGCD,YEAR,NATIO_ISO,Count
Americas,Latin America and the Caribbean,Antigua And Barbuda,UNESCO,2019,ATG,1
Americas,Latin America and the Caribbean,Antigua And Barbuda,UNFPA,2018,ATG,1
Americas,Latin America and the Caribbean,Antigua And Barbuda,UNFPA,2019,ATG,1
Americas,Latin America and the Caribbean,Argentina,CTBTO,2018,ARG,1
Americas,Latin America and the Caribbean,Argentina,CTBTO,2019,ARG,1
Americas,Latin America and the Caribbean,Argentina,FAO,2018,ARG,23
Americas,Latin America and the Caribbean,Argentina,FAO,2019,ARG,24
Americas,Latin America and the Caribbean,Argentina,IAEA,2018,ARG,12
Americas,Latin America and the Caribbean,Argentina,IAEA,2019,ARG,18
Americas,Latin America and the Caribbean,Argentina,ICAO,2018,ARG,5
Americas,Latin America and the Caribbean,Argentina,ICAO,2019,ARG,5
Americas,Latin America and the Caribbean,Argentina,ICC,2018,ARG,2
Americas,Latin America and the Caribbean,Argentina,IFAD,2018,ARG,10
Americas,Latin America and the Caribbean,Argentina,IFAD,2019,ARG,10
Americas,Latin America and the Caribbean,Argentina,ILO,2018,ARG,34
Americas,Latin America and the Caribbean,Argentina,ILO,2019,ARG,34
Americas,Latin America and the Caribbean,Argentina,IMO,2018,ARG,2
Americas,Latin America and the Caribbean,Argentina,IMO,2019,ARG,2
Americas,Latin America and the Caribbean,Argentina,IOM,2018,ARG,21
Americas,Latin America and the Caribbean,Argentina,IOM,2019,ARG,19
Americas,Latin America and the Caribbean,Argentina,ITC,2018,ARG,5
Americas,Latin America and the Caribbean,Argentina,ITC,2019,ARG,5
Americas,Latin America and the Caribbean,Argentina,ITCILO,2018,ARG,3
Americas,Latin America and the Caribbean,Argentina,ITCILO,2019,ARG,2
Americas,Latin America and the Caribbean,Argentina,ITU,2018,ARG,8
Americas,Latin America and the Caribbean,Argentina,ITU,2019,ARG,7
Americas,Latin America and the Caribbean,Argentina,PAHO,2018,ARG,39
Americas,Latin America and the Caribbean,Argentina,PAHO,2019,ARG,36
Americas,Latin America and the Caribbean,Argentina,UN,2018,ARG,171
Americas,Latin America and the Caribbean,Argentina,UN,2019,ARG,171
Americas,Latin America and the Caribbean,Argentina,UN WOMEN,2018,ARG,3
Americas,Latin America and the Caribbean,Argentina,UN WOMEN,2019,ARG,5
Americas,Latin America and the Caribbean,Argentina,UNAIDS,2018,ARG,2
Americas,Latin America and the Caribbean,Argentina,UNAIDS,2019,ARG,3
Americas,Latin America and the Caribbean,Argentina,UNDP,2018,ARG,67
Americas,Latin America and the Caribbean,Argentina,UNDP,2019,ARG,65
Americas,Latin America and the Caribbean,Argentina,UNESCO,2018,ARG,18
Americas,Latin America and the Caribbean,Argentina,UNESCO,2019,ARG,25
Americas,Latin America and the Caribbean,Argentina,UNFCC,2018,ARG,6
Americas,Latin America and the Caribbean,Argentina,UNFCCC,2019,ARG,4
Americas,Latin America and the Caribbean,Argentina,UNFPA,2018,ARG,5
Americas,Latin America and the Caribbean,Argentina,UNFPA,2019,ARG,6
Americas,Latin America and the Caribbean,Argentina,UNHCR,2018,ARG,24
Americas,Latin America and the Caribbean,Argentina,UNHCR,2019,ARG,27
Americas,Latin America and the Caribbean,Argentina,UNICC,2019,ARG,2
Americas,Latin America and the Caribbean,Argentina,UNICEF,2018,ARG,98
Americas,Latin America and the Caribbean,Argentina,UNICEF,2019,ARG,95
Americas,Latin America and the Caribbean,Argentina,UNIDO,2018,ARG,5
Americas,Latin America and the Caribbean,Argentina,UNIDO,2019,ARG,5
Americas,Latin America and the Caribbean,Argentina,UNOPS,2018,ARG,5
Americas,Latin America and the Caribbean,Argentina,UNOPS,2019,ARG,5
Americas,Latin America and the Caribbean,Argentina,UNRWA,2018,ARG,1
Americas,Latin America and the Caribbean,Argentina,UNWTO,2018,ARG,2
Americas,Latin America and the Caribbean,Argentina,UNWTO,2019,ARG,3
Americas,Latin America and the Caribbean,Argentina,UPU,2019,ARG,1
Americas,Latin America and the Caribbean,Argentina,WFP,2018,ARG,2
Americas,Latin America and the Caribbean,Argentina,WFP,2019,ARG,2
Americas,Latin America and the Caribbean,Argentina,WHO,2018,ARG,23
Americas,Latin America and the Caribbean,Argentina,WHO,2019,ARG,20
Americas,Latin America and the Caribbean,Argentina,WIPO,2018,ARG,8
Americas,Latin America and the Caribbean,Argentina,WIPO,2019,ARG,8
Americas,Latin America and the Caribbean,Argentina,WMO,2018,ARG,2
Americas,Latin America and the Caribbean,Argentina,WMO,2019,ARG,2
Americas,Latin America and the Caribbean,Bahamas,FAO,2018,BHS,1
Americas,Latin America and the Caribbean,Bahamas,IMO,2019,BHS,1
Americas,Latin America and the Caribbean,Bahamas,PAHO,2018,BHS,1
Americas,Latin America and the Caribbean,Bahamas,PAHO,2019,BHS,1
Americas,Latin America and the Caribbean,Bahamas,UN,2018,BHS,14
Americas,Latin America and the Caribbean,Bahamas,UN,2019,BHS,14
Americas,Latin America and the Caribbean,Bahamas,UNESCO,2018,BHS,1
Americas,Latin America and the Caribbean,Bahamas,UNESCO,2019,BHS,1
Americas,Latin America and the Caribbean,Bahamas,UNFCC,2018,BHS,2
Americas,Latin America and the Caribbean,Bahamas,UNFCCC,2019,BHS,1
Americas,Latin America and the Caribbean,Barbados,FAO,2018,BRB,12
Americas,Latin America and the Caribbean,Barbados,FAO,2019,BRB,13
Americas,Latin America and the Caribbean,Barbados,IOM,2018,BRB,1
Americas,Latin America and the Caribbean,Barbados,IOM,2019,BRB,1
Americas,Latin America and the Caribbean,Barbados,ITC,2018,BRB,1
Americas,Latin America and the Caribbean,Barbados,ITC,2019,BRB,1
Americas,Latin America and the Caribbean,Barbados,ITU,2018,BRB,1
Americas,Latin America and the Caribbean,Barbados,ITU,2019,BRB,1
Americas,Latin America and the Caribbean,Barbados,PAHO,2018,BRB,9
Americas,Latin America and the Caribbean,Barbados,PAHO,2019,BRB,10
Americas,Latin America and the Caribbean,Barbados,UN,2018,BRB,25
Americas,Latin America and the Caribbean,Barbados,UN,2019,BRB,23
Americas,Latin America and the Caribbean,Barbados,UN WOMEN,2018,BRB,7
Americas,Latin America and the Caribbean,Barbados,UN WOMEN,2019,BRB,7
Americas,Latin America and the Caribbean,Barbados,UNDP,2018,BRB,16
Americas,Latin America and the Caribbean,Barbados,UNDP,2019,BRB,16
Americas,Latin America and the Caribbean,Barbados,UNESCO,2018,BRB,2
Americas,Latin America and the Caribbean,Barbados,UNESCO,2019,BRB,2
Americas,Latin America and the Caribbean,Barbados,UNFCC,2018,BRB,2
Americas,Latin America and the Caribbean,Barbados,UNFCCC,2019,BRB,1
Americas,Latin America and the Caribbean,Barbados,UNFPA,2018,BRB,2
Americas,Latin America and the Caribbean,Barbados,UNFPA,2019,BRB,2
Americas,Latin America and the Caribbean,Barbados,UNICEF,2018,BRB,20
Americas,Latin America and the Caribbean,Barbados,UNICEF,2019,BRB,19
Americas,Latin America and the Caribbean,Barbados,WHO,2018,BRB,1
Americas,Latin America and the Caribbean,Barbados,WMO,2018,BRB,1
Americas,Latin America and the Caribbean,Barbados,WMO,2019,BRB,1
Americas,Latin America and the Caribbean,Belize,FAO,2018,BLZ,1
Americas,Latin America and the Caribbean,Belize,FAO,2019,BLZ,1
Americas,Latin America and the Caribbean,Belize,PAHO,2018,BLZ,8
Americas,Latin America and the Caribbean,Belize,PAHO,2019,BLZ,10
Americas,Latin America and the Caribbean,Belize,UN,2018,BLZ,3
Americas,Latin America and the Caribbean,Belize,UN,2019,BLZ,3
Americas,Latin America and the Caribbean,Belize,UNAIDS,2018,BLZ,1
Americas,Latin America and the Caribbean,Belize,UNAIDS,2019,BLZ,1
Americas,Latin America and the Caribbean,Belize,UNDP,2018,BLZ,6
Americas,Latin America and the Caribbean,Belize,UNDP,2019,BLZ,6
Americas,Latin America and the Caribbean,Belize,UNESCO,2018,BLZ,1
Americas,Latin America and the Caribbean,Belize,UNESCO,2019,BLZ,1
Americas,Latin America and the Caribbean,Belize,UNFPA,2018,BLZ,4
Americas,Latin America and the Caribbean,Belize,UNFPA,2019,BLZ,4
Americas,Latin America and the Caribbean,Belize,UNHCR,2018,BLZ,5
Americas,Latin America and the Caribbean,Belize,UNHCR,2019,BLZ,5
Americas,Latin America and the Caribbean,Belize,UNICEF,2018,BLZ,11
Americas,Latin America and the Caribbean,Belize,UNICEF,2019,BLZ,12
Americas,Latin America and the Caribbean,Belize,UNOPS,2018,BLZ,1
Americas,Latin America and the Caribbean,Belize,UNOPS,2019,BLZ,1
Americas,Latin America and the Caribbean,Belize,WHO,2018,BLZ,1
Americas,Latin America and the Caribbean,Belize,WHO,2019,BLZ,1
Americas,Latin America and the Caribbean,Bolivia,FAO,2018,BOL,14
Americas,Latin America and the Caribbean,Bolivia,FAO,2019,BOL,15
Americas,Latin America and the Caribbean,Bolivia,IAEA,2018,BOL,3
Americas,Latin America and the Caribbean,Bolivia,IAEA,2019,BOL,3
Americas,Latin America and the Caribbean,Bolivia,ICAO,2018,BOL,3
Americas,Latin America and the Caribbean,Bolivia,ICAO,2019,BOL,3
Americas,Latin America and the Caribbean,Bolivia,IFAD,2018,BOL,6
Americas,Latin America and the Caribbean,Bolivia,IFAD,2019,BOL,7
Americas,Latin America and the Caribbean,Bolivia,ILO,2018,BOL,8
Americas,Latin America and the Caribbean,Bolivia,ILO,2019,BOL,11
Americas,Latin America and the Caribbean,Bolivia,IOM,2018,BOL,3
Americas,Latin America and the Caribbean,Bolivia,IOM,2019,BOL,3
Americas,Latin America and the Caribbean,Bolivia,ITC,2018,BOL,2
Americas,Latin America and the Caribbean,Bolivia,ITC,2019,BOL,2
Americas,Latin America and the Caribbean,Bolivia,ITCILO,2018,BOL,1
Americas,Latin America and the Caribbean,Bolivia,ITCILO,2019,BOL,1
Americas,Latin America and the Caribbean,Bolivia,ITU,2018,BOL,1
Americas,Latin America and the Caribbean,Bolivia,ITU,2019,BOL,1
Americas,Latin America and the Caribbean,Bolivia,PAHO,2018,BOL,23
Americas,Latin America and the Caribbean,Bolivia,PAHO,2019,BOL,21
Americas,Latin America and the Caribbean,Bolivia,UN,2018,BOL,34
Americas,Latin America and the Caribbean,Bolivia,UN,2019,BOL,37
Americas,Latin America and the Caribbean,Bolivia,UN WOMEN,2018,BOL,5
Americas,Latin America and the Caribbean,Bolivia,UN WOMEN,2019,BOL,3
Americas,Latin America and the Caribbean,Bolivia,UNDP,2018,BOL,18
Americas,Latin America and the Caribbean,Bolivia,UNDP,2019,BOL,19
Americas,Latin America and the Caribbean,Bolivia,UNESCO,2018,BOL,3
Americas,Latin America and the Caribbean,Bolivia,UNESCO,2019,BOL,3
Americas,Latin America and the Caribbean,Bolivia,UNFCC,2018,BOL,4
Americas,Latin America and the Caribbean,Bolivia,UNFCCC,2019,BOL,2
Americas,Latin America and the Caribbean,Bolivia,UNFPA,2018,BOL,16
Americas,Latin America and the Caribbean,Bolivia,UNFPA,2019,BOL,15
Americas,Latin America and the Caribbean,Bolivia,UNICEF,2018,BOL,45
Americas,Latin America and the Caribbean,Bolivia,UNICEF,2019,BOL,43
Americas,Latin America and the Caribbean,Bolivia,UNIDO,2018,BOL,2
Americas,Latin America and the Caribbean,Bolivia,UNIDO,2019,BOL,2
Americas,Latin America and the Caribbean,Bolivia,UNOPS,2018,BOL,4
Americas,Latin America and the Caribbean,Bolivia,UNOPS,2019,BOL,4
Americas,Latin America and the Caribbean,Bolivia,UNU,2018,BOL,1
Americas,Latin America and the Caribbean,Bolivia,WFP,2018,BOL,12
Americas,Latin America and the Caribbean,Bolivia,WFP,2019,BOL,11
Americas,Latin America and the Caribbean,Bolivia,WHO,2018,BOL,1
Americas,Latin America and the Caribbean,Bolivia,WHO,2019,BOL,2
Americas,Latin America and the Caribbean,Bolivia,WIPO,2018,BOL,1
Americas,Latin America and the Caribbean,Bolivia,WIPO,2019,BOL,1
Americas,Latin America and the Caribbean,Brazil,CTBTO,2018,BRA,3
Americas,Latin America and the Caribbean,Brazil,CTBTO,2019,BRA,4
Americas,Latin America and the Caribbean,Brazil,FAO,2018,BRA,56
Americas,Latin America and the Caribbean,Brazil,FAO,2019,BRA,53
Americas,Latin America and the Caribbean,Brazil,IAEA,2018,BRA,19
Americas,Latin America and the Caribbean,Brazil,IAEA,2019,BRA,21
Americas,Latin America and the Caribbean,Brazil,ICAO,2018,BRA,8
Americas,Latin America and the Caribbean,Brazil,ICAO,2019,BRA,11
Americas,Latin America and the Caribbean,Brazil,ICC,2018,BRA,1
Americas,Latin America and the Caribbean,Brazil,ICSC,2019,BRA,1
Americas,Latin America and the Caribbean,Brazil,IFAD,2018,BRA,4
Americas,Latin America and the Caribbean,Brazil,IFAD,2019,BRA,9
Americas,Latin America and the Caribbean,Brazil,ILO,2018,BRA,52
Americas,Latin America and the Caribbean,Brazil,ILO,2019,BRA,52
Americas,Latin America and the Caribbean,Brazil,IMO,2018,BRA,4
Americas,Latin America and the Caribbean,Brazil,IMO,2019,BRA,5
Americas,Latin America and the Caribbean,Brazil,IOM,2018,BRA,5
Americas,Latin America and the Caribbean,Brazil,IOM,2019,BRA,8
Americas,Latin America and the Caribbean,Brazil,ITC,2018,BRA,6
Americas,Latin America and the Caribbean,Brazil,ITC,2019,BRA,7
Americas,Latin America and the Caribbean,Brazil,ITCILO,2018,BRA,1
Americas,Latin America and the Caribbean,Brazil,ITCILO,2019,BRA,2
Americas,Latin America and the Caribbean,Brazil,ITU,2018,BRA,13
Americas,Latin America and the Caribbean,Brazil,ITU,2019,BRA,14
Americas,Latin America and the Caribbean,Brazil,PAHO,2018,BRA,86
Americas,Latin America and the Caribbean,Brazil,PAHO,2019,BRA,86
Americas,Latin America and the Caribbean,Brazil,UN,2018,BRA,171
Americas,Latin America and the Caribbean,Brazil,UN,2019,BRA,192
Americas,Latin America and the Caribbean,Brazil,UN WOMEN,2018,BRA,13
Americas,Latin America and the Caribbean,Brazil,UN WOMEN,2019,BRA,11
Americas,Latin America and the Caribbean,Brazil,UNAIDS,2018,BRA,9
Americas,Latin America and the Caribbean,Brazil,UNAIDS,2019,BRA,9
Americas,Latin America and the Caribbean,Brazil,UNDP,2018,BRA,64
Americas,Latin America and the Caribbean,Brazil,UNDP,2019,BRA,61
Americas,Latin America and the Caribbean,Brazil,UNESCO,2018,BRA,45
Americas,Latin America and the Caribbean,Brazil,UNESCO,2019,BRA,40
Americas,Latin America and the Caribbean,Brazil,UNFCC,2018,BRA,12
Americas,Latin America and the Caribbean,Brazil,UNFCCC,2019,BRA,6
Americas,Latin America and the Caribbean,Brazil,UNFPA,2018,BRA,14
Americas,Latin America and the Caribbean,Brazil,UNFPA,2019,BRA,14
Americas,Latin America and the Caribbean,Brazil,UNHCR,2018,BRA,34
Americas,Latin America and the Caribbean,Brazil,UNHCR,2019,BRA,39
Americas,Latin America and the Caribbean,Brazil,UNICC,2019,BRA,1
Americas,Latin America and the Caribbean,Brazil,UNICEF,2018,BRA,130
Americas,Latin America and the Caribbean,Brazil,UNICEF,2019,BRA,133
Americas,Latin America and the Caribbean,Brazil,UNIDO,2018,BRA,5
Americas,Latin America and the Caribbean,Brazil,UNIDO,2019,BRA,4
Americas,Latin America and the Caribbean,Brazil,UNITAR,2018,BRA,1
Americas,Latin America and the Caribbean,Brazil,UNJSPF,2018,BRA,1
Americas,Latin America and the Caribbean,Brazil,UNJSPF,2019,BRA,1
Americas,Latin America and the Caribbean,Brazil,UNOPS,2018,BRA,7
Americas,Latin America and the Caribbean,Brazil,UNOPS,2019,BRA,3
Americas,Latin America and the Caribbean,Brazil,UNRWA,2018,BRA,1
Americas,Latin America and the Caribbean,Brazil,UNRWA,2019,BRA,1
Americas,Latin America and the Caribbean,Brazil,UNSSC,2018,BRA,2
Americas,Latin America and the Caribbean,Brazil,UNSSC,2019,BRA,2
Americas,Latin America and the Caribbean,Brazil,UPU,2018,BRA,5
Americas,Latin America and the Caribbean,Brazil,UPU,2019,BRA,5
Americas,Latin America and the Caribbean,Brazil,WFP,2018,BRA,14
Americas,Latin America and the Caribbean,Brazil,WFP,2019,BRA,15
Americas,Latin America and the Caribbean,Brazil,WHO,2018,BRA,32
Americas,Latin America and the Caribbean,Brazil,WHO,2019,BRA,30
Americas,Latin America and the Caribbean,Brazil,WIPO,2018,BRA,11
Americas,Latin America and the Caribbean,Brazil,WIPO,2019,BRA,10
Americas,Latin America and the Caribbean,Brazil,WMO,2018,BRA,2
Americas,Latin America and the Caribbean,Brazil,WMO,2019,BRA,2
Americas,Latin America and the Caribbean,Chile,CTBTO,2018,CHL,1
Americas,Latin America and the Caribbean,Chile,CTBTO,2019,CHL,1
Americas,Latin America and the Caribbean,Chile,FAO,2018,CHL,44
Americas,Latin America and the Caribbean,Chile,FAO,2019,CHL,46
Americas,Latin America and the Caribbean,Chile,IAEA,2018,CHL,4
Americas,Latin America and the Caribbean,Chile,IAEA,2019,CHL,5
Americas,Latin America and the Caribbean,Chile,ICAO,2018,CHL,1
Americas,Latin America and the Caribbean,Chile,ICAO,2019,CHL,1
Americas,Latin America and the Caribbean,Chile,ICJ,2019,CHL,1
Americas,Latin America and the Caribbean,Chile,IFAD,2018,CHL,3
Americas,Latin America and the Caribbean,Chile,IFAD,2019,CHL,3
Americas,Latin America and the Caribbean,Chile,ILO,2018,CHL,17
Americas,Latin America and the Caribbean,Chile,ILO,2019,CHL,19
Americas,Latin America and the Caribbean,Chile,IMO,2018,CHL,2
Americas,Latin America and the Caribbean,Chile,IMO,2019,CHL,2
Americas,Latin America and the Caribbean,Chile,IOM,2018,CHL,5
Americas,Latin America and the Caribbean,Chile,IOM,2019,CHL,5
Americas,Latin America and the Caribbean,Chile,ISA,2018,CHL,1
Americas,Latin America and the Caribbean,Chile,ISA,2019,CHL,1
Americas,Latin America and the Caribbean,Chile,ITCILO,2018,CHL,3
Americas,Latin America and the Caribbean,Chile,ITCILO,2019,CHL,3
Americas,Latin America and the Caribbean,Chile,ITLOS,2018,CHL,1
Americas,Latin America and the Caribbean,Chile,ITU,2018,CHL,2
Americas,Latin America and the Caribbean,Chile,ITU,2019,CHL,2
Americas,Latin America and the Caribbean,Chile,PAHO,2018,CHL,22
Americas,Latin America and the Caribbean,Chile,PAHO,2019,CHL,22
Americas,Latin America and the Caribbean,Chile,UN,2018,CHL,337
Americas,Latin America and the Caribbean,Chile,UN,2019,CHL,340
Americas,Latin America and the Caribbean,Chile,UN WOMEN,2018,CHL,2
Americas,Latin America and the Caribbean,Chile,UN WOMEN,2019,CHL,2
Americas,Latin America and the Caribbean,Chile,UNAIDS,2018,CHL,1
Americas,Latin America and the Caribbean,Chile,UNAIDS,2019,CHL,2
Americas,Latin America and the Caribbean,Chile,UNDP,2018,CHL,16
Americas,Latin America and the Caribbean,Chile,UNDP,2019,CHL,17
Americas,Latin America and the Caribbean,Chile,UNESCO,2018,CHL,17
Americas,Latin America and the Caribbean,Chile,UNESCO,2019,CHL,16
Americas,Latin America and the Caribbean,Chile,UNFCC,2018,CHL,2
Americas,Latin America and the Caribbean,Chile,UNFCCC,2019,CHL,2
Americas,Latin America and the Caribbean,Chile,UNFPA,2018,CHL,1
Americas,Latin America and the Caribbean,Chile,UNFPA,2019,CHL,1
Americas,Latin America and the Caribbean,Chile,UNHCR,2018,CHL,5
Americas,Latin America and the Caribbean,Chile,UNHCR,2019,CHL,6
Americas,Latin America and the Caribbean,Chile,UNICEF,2018,CHL,27
Americas,Latin America and the Caribbean,Chile,UNICEF,2019,CHL,31
Americas,Latin America and the Caribbean,Chile,UNIDO,2018,CHL,1
Americas,Latin America and the Caribbean,Chile,UNIDO,2019,CHL,1
Americas,Latin America and the Caribbean,Chile,WFP,2018,CHL,5
Americas,Latin America and the Caribbean,Chile,WFP,2019,CHL,6
Americas,Latin America and the Caribbean,Chile,WHO,2018,CHL,7
Americas,Latin America and the Caribbean,Chile,WHO,2019,CHL,6
Americas,Latin America and the Caribbean,Chile,WIPO,2018,CHL,2
Americas,Latin America and the Caribbean,Chile,WIPO,2019,CHL,2
Americas,Latin America and the Caribbean,Colombia,CTBTO,2018,COL,1
Americas,Latin America and the Caribbean,Colombia,FAO,2018,COL,19
Americas,Latin America and the Caribbean,Colombia,FAO,2019,COL,18
Americas,Latin America and the Caribbean,Colombia,IAEA,2018,COL,9
Americas,Latin America and the Caribbean,Colombia,IAEA,2019,COL,9
Americas,Latin America and the Caribbean,Colombia,ICAO,2018,COL,5
Americas,Latin America and the Caribbean,Colombia,ICAO,2019,COL,4
Americas,Latin America and the Caribbean,Colombia,ICC,2018,COL,2
Americas,Latin America and the Caribbean,Colombia,IFAD,2018,COL,5
Americas,Latin America and the Caribbean,Colombia,IFAD,2019,COL,5
Americas,Latin America and the Caribbean,Colombia,ILO,2018,COL,27
Americas,Latin America and the Caribbean,Colombia,ILO,2019,COL,31
Americas,Latin America and the Caribbean,Colombia,IMO,2018,COL,5
Americas,Latin America and the Caribbean,Colombia,IMO,2019,COL,5
Americas,Latin America and the Caribbean,Colombia,IOM,2018,COL,414
